zip,place,state,lat,lon
31795,Ty Ty,GA,31.4718,-83.6468
31796,Warwick,GA,31.831,-83.9188
31798,Wray,GA,31.5952,-83.1075
31799,Thomasville,GA,30.8366,-83.9788
31801,Box Springs,GA,32.5195,-84.5927
31803,Buena Vista,GA,32.2542,-84.4898
31804,Cataula,GA,32.6242,-84.9207
31805,Cusseta,GA,32.299,-84.7645
31806,Ellaville,GA,32.239,-84.3039
31807,Ellerslie,GA,32.6312,-84.7895
31808,Fortson,GA,32.6288,-85.0017
31810,Geneva,GA,32.5799,-84.5508
31811,Hamilton,GA,32.7418,-84.8848
31812,Junction City,GA,32.608,-84.4574
31814,Louvale,GA,32.1752,-84.8252
31815,Lumpkin,GA,32.0435,-84.8022
31816,Manchester,GA,32.8721,-84.6312
31820,Midland,GA,32.5616,-84.8559
31821,Omaha,GA,32.1176,-84.9711
31822,Pine Mountain,GA,32.8735,-84.896
31823,Pine Mountain Valley,GA,32.8226,-84.8204
31824,Preston,GA,32.074,-84.5489
31825,Richland,GA,32.0846,-84.6667
31826,Shiloh,GA,32.8101,-84.696
31827,Talbotton,GA,32.6797,-84.5462
31829,Upatoi,GA,32.5601,-84.7448
31830,Warm Springs,GA,32.9063,-84.7167
31831,Waverly Hall,GA,32.6793,-84.7425
31832,Weston,GA,31.9637,-84.5756
31833,West Point,GA,32.8337,-85.1197
31836,Woodland,GA,32.79,-84.5654
31901,Columbus,GA,32.473,-84.9795
31902,Columbus,GA,32.5243,-84.9558
31903,Columbus,GA,32.4245,-84.9481
31904,Columbus,GA,32.5161,-84.9785
31905,Fort Benning,GA,32.3923,-84.9315
31906,Columbus,GA,32.4638,-84.9484
31907,Columbus,GA,32.4779,-84.898
31908,Columbus,GA,32.5349,-84.9065
31909,Columbus,GA,32.5369,-84.9274
31914,Columbus,GA,32.491,-84.8741
31993,Columbus,GA,32.4821,-84.9771
31995,Fort Benning,GA,32.4958,-84.964
31997,Columbus,GA,32.491,-84.8741
31999,Columbus,GA,32.461,-84.9877
32003,Fleming Island,FL,30.0933,-81.719
32004,Ponte Vedra Beach,FL,30.2397,-81.3856
32006,Fleming Island,FL,30.107,-81.7167
32007,Bostwick,FL,29.7996,-81.6273
32008,Branford,FL,29.9395,-82.8993
32009,Bryceville,FL,30.4193,-81.9724
32011,Callahan,FL,30.552,-81.8145
32013,Day,FL,30.1941,-83.2913
32024,Lake City,FL,30.1055,-82.6878
32025,Lake City,FL,30.1601,-82.6396
32026,Raiford,FL,30.0699,-82.1927
32030,Doctors Inlet,FL,30.1056,-81.769
32033,Elkton,FL,29.7882,-81.462
32034,Fernandina Beach,FL,30.6697,-81.4626
32038,Fort White,FL,29.9207,-82.6879
32040,Glen Saint Mary,FL,30.2861,-82.2041
32041,Yulee,FL,30.6233,-81.5902
32042,Graham,FL,29.9689,-82.1226
32043,Green Cove Springs,FL,29.9983,-81.7647
32044,Hampton,FL,29.8575,-82.1483
32046,Hilliard,FL,30.6884,-81.9345
32050,Middleburg,FL,30.0689,-81.8604
32052,Jasper,FL,30.5029,-82.9322
32053,Jennings,FL,30.5482,-83.135
32054,Lake Butler,FL,30.0035,-82.3828
32055,Lake City,FL,30.2702,-82.6254
32056,Lake City,FL,30.1897,-82.6393
32058,Lawtey,FL,30.0472,-82.1055
32059,Lee,FL,30.3979,-83.2844
32060,Live Oak,FL,30.1759,-83.0304
32061,Lulu,FL,30.0754,-82.5385
32062,Mc Alpin,FL,30.1509,-82.9662
32063,Macclenny,FL,30.2737,-82.1325
32064,Live Oak,FL,30.2956,-82.9844
32065,Orange Park,FL,30.1382,-81.7742
32066,Mayo,FL,30.04,-83.1462
32067,Orange Park,FL,30.1661,-81.7065
32068,Middleburg,FL,30.084,-81.8645
32071,O Brien,FL,30.0381,-82.93
32072,Olustee,FL,30.2041,-82.4287
32073,Orange Park,FL,30.1637,-81.7291
32079,Penney Farms,FL,29.9849,-81.8022
32080,Saint Augustine,FL,29.7964,-81.2649
32081,Ponte Vedra,FL,30.1204,-81.4128
32082,Ponte Vedra Beach,FL,30.1223,-81.3627
32083,Raiford,FL,30.0704,-82.2001
32084,Saint Augustine,FL,29.9175,-81.3668
32085,Saint Augustine,FL,29.9377,-81.4206
32086,Saint Augustine,FL,29.8285,-81.3237
32087,Sanderson,FL,30.39035,-82.28513
32091,Starke,FL,29.9583,-82.1185
32092,Saint Augustine,FL,29.9475,-81.5264
32094,Wellborn,FL,30.1796,-82.8505
32095,Saint Augustine,FL,30.011,-81.4108
32096,White Springs,FL,30.43954,-82.69984
32097,Yulee,FL,30.6222,-81.5906
32099,Jacksonville,FL,30.3375,-81.7686
32102,Astor,FL,29.165,-81.5399
32105,Barberville,FL,29.2005,-81.4065
32110,Bunnell,FL,29.4562,-81.3244
32111,Candler,FL,29.0607,-81.969
32112,Crescent City,FL,29.4272,-81.5579
32113,Citra,FL,29.3918,-82.1062
32114,Daytona Beach,FL,29.2012,-81.0371
32115,Daytona Beach,FL,29.2108,-81.0228
32116,Daytona Beach,FL,29.1091,-80.9843
32117,Daytona Beach,FL,29.2353,-81.0658
32118,Daytona Beach,FL,29.2219,-81.0095
32119,Daytona Beach,FL,29.16,-81.0269
32120,Daytona Beach,FL,29.2108,-81.0228
32123,Port Orange,FL,29.1383,-80.9956
32124,Daytona Beach,FL,29.1419,-81.1402
32125,Daytona Beach,FL,29.2108,-81.0228
32127,Port Orange,FL,29.1383,-80.9956
32129,Port Orange,FL,29.1372,-81.0241
32130,De Leon Springs,FL,29.1166,-81.3488
32131,East Palatka,FL,29.6609,-81.5879
32132,Edgewater,FL,28.9818,-80.9103
32133,Eastlake Weir,FL,29.0088,-81.9094
32134,Fort Mc Coy,FL,29.391,-81.8551
32135,Palm Coast,FL,29.4661,-81.2828
32136,Flagler Beach,FL,29.475,-81.1303
32137,Palm Coast,FL,29.5565,-81.219
32138,Grandin,FL,29.7277,-81.9184
32139,Georgetown,FL,29.3842,-81.6183
32140,Florahome,FL,29.7581,-81.8622
32141,Edgewater,FL,28.9455,-80.8969
32142,Palm Coast,FL,29.4661,-81.2828
32143,Palm Coast,FL,29.585,-81.2078
32145,Hastings,FL,29.7051,-81.4909
32147,Hollister,FL,29.6227,-81.8137
32148,Interlachen,FL,29.627,-81.8894
32149,Interlachen,FL,29.6242,-81.8926
32157,Lake Como,FL,29.4839,-81.5729
32158,Lady Lake,FL,28.9175,-81.9229
32159,Lady Lake,FL,28.9299,-81.9256
32160,Lake Geneva,FL,29.7683,-81.9907
32162,The Villages,FL,28.9341,-81.9599
32163,The Villages,FL,28.9338,-81.9914
32164,Palm Coast,FL,29.4861,-81.2045
32168,New Smyrna Beach,FL,29.0247,-80.9584
32169,New Smyrna Beach,FL,29.0172,-80.8885
32170,New Smyrna Beach,FL,29.0258,-80.927
32173,Ormond Beach,FL,29.2858,-81.0559
32174,Ormond Beach,FL,29.2833,-81.0882
32175,Ormond Beach,FL,29.2858,-81.0559
32176,Ormond Beach,FL,29.3222,-81.0584
32177,Palatka,FL,29.6577,-81.6595
32178,Palatka,FL,29.6486,-81.6376
32179,Ocklawaha,FL,29.0643,-81.8857
32180,Pierson,FL,29.2226,-81.4353
32181,Pomona Park,FL,29.5002,-81.5915
32182,Orange Springs,FL,29.4856,-81.9589
32183,Ocklawaha,FL,29.0597,-81.9051
32185,Putnam Hall,FL,29.7368,-81.958
32187,San Mateo,FL,29.5888,-81.5921
32189,Satsuma,FL,29.5594,-81.6406
32190,Seville,FL,29.3201,-81.5279
32192,Sparr,FL,29.3268,-82.1046
32193,Welaka,FL,29.4905,-81.653
32195,Weirsdale,FL,28.9782,-81.8932
32198,Daytona Beach,FL,29.2108,-81.0228
32201,Jacksonville,FL,30.3894,-81.6808
32202,Jacksonville,FL,30.3299,-81.6517
32203,Jacksonville,FL,30.3228,-81.547
32204,Jacksonville,FL,30.3189,-81.6854
32205,Jacksonville,FL,30.3172,-81.722
32206,Jacksonville,FL,30.3511,-81.6488
32207,Jacksonville,FL,30.2908,-81.6321
32208,Jacksonville,FL,30.3937,-81.6889
32209,Jacksonville,FL,30.3584,-81.692
32210,Jacksonville,FL,30.2687,-81.7473
32211,Jacksonville,FL,30.348,-81.5882
32212,Jacksonville,FL,30.2132,-81.69
32214,Jacksonville,FL,30.3449,-81.6831
32216,Jacksonville,FL,30.2787,-81.5831
32217,Jacksonville,FL,30.2407,-81.617
32218,Jacksonville,FL,30.4507,-81.6626
32219,Jacksonville,FL,30.4034,-81.7635
32220,Jacksonville,FL,30.329,-81.8176
32221,Jacksonville,FL,30.2837,-81.8202
32222,Jacksonville,FL,30.2292,-81.8131
32223,Jacksonville,FL,30.1548,-81.63
32224,Jacksonville,FL,30.3031,-81.4404
32225,Jacksonville,FL,30.351,-81.5061
32226,Jacksonville,FL,30.4735,-81.5448
32227,Jacksonville,FL,30.3802,-81.416
32228,Jacksonville,FL,30.3824,-81.4369
32229,Jacksonville,FL,30.3449,-81.6831
32233,Atlantic Beach,FL,30.3483,-81.4159
32234,Jacksonville,FL,30.2757,-81.9686
32235,Jacksonville,FL,30.3449,-81.6831
32240,Jacksonville Beach,FL,30.2947,-81.3931
32241,Jacksonville,FL,30.3449,-81.6831
32244,Jacksonville,FL,30.2231,-81.7556
32245,Jacksonville,FL,30.3449,-81.6831
32246,Jacksonville,FL,30.2933,-81.5092
32247,Jacksonville,FL,30.3449,-81.6831
32250,Jacksonville Beach,FL,30.2801,-81.4165
32254,Jacksonville,FL,30.3415,-81.7358
32255,Jacksonville,FL,30.3322,-81.6557
32256,Jacksonville,FL,30.2214,-81.5571
32257,Jacksonville,FL,30.1927,-81.605
32258,Jacksonville,FL,30.1459,-81.5739
32259,Saint Johns,FL,30.0815,-81.5477
32260,Jacksonville,FL,29.9377,-81.4206
32266,Neptune Beach,FL,30.3155,-81.4051
32277,Jacksonville,FL,30.3704,-81.5864
32301,Tallahassee,FL,30.4286,-84.2593
32302,Tallahassee,FL,30.4383,-84.2807
32303,Tallahassee,FL,30.4874,-84.3189
32304,Tallahassee,FL,30.4478,-84.3211
32305,Tallahassee,FL,30.334,-84.287
32306,Tallahassee,FL,30.4425,-84.2986
32307,Tallahassee,FL,30.4257,-84.2877
32308,Tallahassee,FL,30.4771,-84.2246
32309,Tallahassee,FL,30.5422,-84.1413
32310,Tallahassee,FL,30.39473,-84.51186
32311,Tallahassee,FL,30.4156,-84.187
32312,Tallahassee,FL,30.5185,-84.2627
32313,Tallahassee,FL,30.4793,-84.3462
32317,Tallahassee,FL,30.4651,-84.1128
32318,Tallahassee,FL,30.4383,-84.2807
32320,Apalachicola,FL,29.7255,-85.0063
32321,Bristol,FL,30.26045,-84.98131
32322,Carrabelle,FL,29.8692,-84.6358
32323,Lanark Village,FL,29.8826,-84.5964
32324,Chattahoochee,FL,30.6834,-84.828
32326,Crawfordville,FL,30.176,-84.3752
32327,Crawfordville,FL,30.2108,-84.3205
32328,Eastpoint,FL,29.83913,-84.93159
32329,Apalachicola,FL,29.726,-84.9856
32330,Greensboro,FL,30.5696,-84.7453
32331,Greenville,FL,30.4512,-83.6474
32332,Gretna,FL,30.6171,-84.6599
32333,Havana,FL,30.6092,-84.4143
32334,Hosford,FL,30.25717,-84.74533
32335,Sumatra,FL,30.0206,-84.9806
32336,Lamont,FL,30.25375,-83.85901
32337,Lloyd,FL,30.4778,-84.0228
32340,Madison,FL,30.4802,-83.4067
32341,Madison,FL,30.4776,-83.3914
32343,Midway,FL,30.485,-84.4768
32344,Monticello,FL,30.5197,-83.8925
32345,Monticello,FL,30.5451,-83.8713
32346,Panacea,FL,30.0153,-84.3912
32347,Perry,FL,30.1668,-83.616
32348,Perry,FL,29.9665,-83.6594
32350,Pinetta,FL,30.5997,-83.3405
32351,Quincy,FL,30.5867,-84.6094
32352,Quincy,FL,30.6512,-84.5866
32353,Quincy,FL,30.5497,-84.6069
32355,Saint Marks,FL,30.1631,-84.2083
32356,Salem,FL,29.8539,-83.4421
32357,Shady Grove,FL,30.288,-83.6318
32358,Sopchoppy,FL,30.11419,-84.5603
32359,Steinhatchee,FL,29.6739,-83.3723
32360,Telogia,FL,30.3511,-84.8203
32361,Wacissa,FL,30.3585,-83.9871
32362,Woodville,FL,30.3193,-84.2674
32395,Tallahassee,FL,30.4793,-84.3462
32399,Tallahassee,FL,30.4383,-84.2807
32401,Panama City,FL,30.1606,-85.6494
32402,Panama City,FL,30.2345,-85.692
32403,Panama City,FL,30.0583,-85.5762
32404,Panama City,FL,30.1653,-85.5763
32405,Panama City,FL,30.1949,-85.6727
32406,Panama City,FL,30.2345,-85.692
32407,Panama City Beach,FL,30.2007,-85.8136
32408,Panama City,FL,30.1655,-85.7116
32409,Panama City,FL,30.3117,-85.6923
32410,Mexico Beach,FL,29.9395,-85.4096
32411,Panama City,FL,30.2345,-85.692
32413,Panama City Beach,FL,30.3105,-85.9106
32417,Panama City,FL,30.1595,-85.6598
32420,Alford,FL,30.6412,-85.3756
32421,Altha,FL,30.5319,-85.1704
32422,Argyle,FL,30.7056,-86.0314
32423,Bascom,FL,30.9514,-85.0972
32424,Blountstown,FL,30.4394,-85.062
32425,Bonifay,FL,30.8464,-85.69
32426,Campbellton,FL,30.9563,-85.3766
32427,Caryville,FL,30.7123,-85.8014
32428,Chipley,FL,30.7107,-85.5486
32430,Clarksville,FL,30.3568,-85.1898
32431,Cottondale,FL,30.8004,-85.3847
32432,Cypress,FL,30.7158,-85.0784
32433,Defuniak Springs,FL,30.8494,-86.2023
32434,Mossy Head,FL,30.7432,-86.3149
32435,Defuniak Springs,FL,30.721,-86.1152
32437,Ebro,FL,30.4352,-85.8881
32438,Fountain,FL,30.4753,-85.4293
32439,Freeport,FL,30.4896,-86.1684
32440,Graceville,FL,30.9426,-85.5136
32442,Grand Ridge,FL,30.7148,-85.021
32443,Greenwood,FL,30.8667,-85.1153
32444,Lynn Haven,FL,30.2362,-85.6467
32445,Malone,FL,30.9602,-85.1639
32446,Marianna,FL,30.7996,-85.2293
32447,Marianna,FL,30.7603,-85.2022
32448,Marianna,FL,30.6749,-85.2122
32449,Wewahitchka,FL,30.28571,-85.24125
32452,Noma,FL,30.9821,-85.6185
32455,Ponce De Leon,FL,30.7041,-85.9546
32456,Port Saint Joe,FL,29.8119,-85.303
32459,Santa Rosa Beach,FL,30.3659,-86.2458
32460,Sneads,FL,30.7276,-84.9337
32461,Rosemary Beach,FL,30.2835,-86.0305
32462,Vernon,FL,30.6267,-85.7553
32463,Wausau,FL,30.6321,-85.5888
32464,Westville,FL,30.8747,-85.913
32465,Wewahitchka,FL,30.0933,-85.2048
32466,Youngstown,FL,30.3269,-85.5169
32501,Pensacola,FL,30.4223,-87.2248
32502,Pensacola,FL,30.4095,-87.2229
32503,Pensacola,FL,30.4564,-87.2104
32504,Pensacola,FL,30.4873,-87.1872
32505,Pensacola,FL,30.4481,-87.2589
32506,Pensacola,FL,30.4129,-87.3092
32507,Pensacola,FL,30.3737,-87.3126
32508,Pensacola,FL,30.3511,-87.2749
32509,Pensacola,FL,30.4643,-87.3403
32511,Pensacola,FL,30.4061,-87.2917
32512,Pensacola,FL,30.3943,-87.2991
32513,Pensacola,FL,30.5571,-87.2596
32514,Pensacola,FL,30.5241,-87.2167
32516,Pensacola,FL,30.4213,-87.2169
32520,Pensacola,FL,30.4124,-87.2035
32521,Pensacola,FL,30.4213,-87.2169
32526,Pensacola,FL,30.4756,-87.3179
32530,Bagdad,FL,30.5986,-87.0315
32531,Baker,FL,30.8316,-86.677
32533,Cantonment,FL,30.6143,-87.3251
32534,Pensacola,FL,30.5301,-87.2793
32535,Century,FL,30.9687,-87.3216
32536,Crestview,FL,30.7644,-86.5917
32537,Milligan,FL,30.742,-86.6552
32538,Paxton,FL,30.9709,-86.3111
32539,Crestview,FL,30.7773,-86.4832
32540,Destin,FL,30.3935,-86.4958
32541,Destin,FL,30.3949,-86.4692
32542,Eglin Afb,FL,30.5393,-86.6087
32544,Hurlburt Field,FL,30.4229,-86.6985
32547,Fort Walton Beach,FL,30.4487,-86.6255
32548,Fort Walton Beach,FL,30.4206,-86.6286
32549,Fort Walton Beach,FL,30.4208,-86.6194
32550,Miramar Beach,FL,30.385,-86.3473
32559,Pensacola,FL,30.3563,-87.2773
32560,Gonzalez,FL,30.5818,-87.2929
32561,Gulf Breeze,FL,30.3571,-87.1639
32563,Gulf Breeze,FL,30.3962,-87.0274
32564,Holt,FL,30.7416,-86.7198
32565,Jay,FL,30.8985,-87.1332
32566,Navarre,FL,30.4212,-86.8926
32567,Laurel Hill,FL,30.9524,-86.4003
32568,Mc David,FL,30.8686,-87.4539
32569,Mary Esther,FL,30.4085,-86.7352
32570,Milton,FL,30.80756,-86.97173
32571,Milton,FL,30.6698,-87.1794
32572,Milton,FL,30.6592,-87.0497
32577,Molino,FL,30.6902,-87.3852
32578,Niceville,FL,30.5169,-86.4822
32579,Shalimar,FL,30.4456,-86.5717
32580,Valparaiso,FL,30.5092,-86.5009
32583,Milton,FL,30.5761,-87.0663
32588,Niceville,FL,30.6612,-86.5945
32591,Pensacola,FL,30.4213,-87.2169
32601,Gainesville,FL,29.6489,-82.325
32602,Gainesville,FL,29.6299,-82.3966
32603,Gainesville,FL,29.6515,-82.3493
32604,Gainesville,FL,29.5733,-82.3979
32605,Gainesville,FL,29.6785,-82.3679
32606,Gainesville,FL,29.6954,-82.4023
32607,Gainesville,FL,29.6456,-82.4033
32608,Gainesville,FL,29.6132,-82.3873
32609,Gainesville,FL,29.7005,-82.308
32610,Gainesville,FL,29.6813,-82.3539
32615,Alachua,FL,29.8135,-82.472
32616,Alachua,FL,29.792,-82.496
32617,Anthony,FL,29.3048,-82.1262
32618,Archer,FL,29.5597,-82.5108
32619,Bell,FL,29.7837,-82.8711
32621,Bronson,FL,29.461,-82.6356
32622,Brooker,FL,29.919,-82.2956
32625,Cedar Key,FL,29.171,-83.0168
32626,Chiefland,FL,29.4832,-82.8809
32627,Gainesville,FL,29.6516,-82.3248
32628,Cross City,FL,29.6372,-83.2032
32631,Earleton,FL,29.7439,-82.1034
32633,Evinston,FL,29.4869,-82.2312
32634,Fairfield,FL,29.3509,-82.2765
32635,Gainesville,FL,29.6813,-82.3539
32639,Gulf Hammock,FL,29.2447,-82.7402
32640,Hawthorne,FL,29.574,-82.1056
32641,Gainesville,FL,29.6824,-82.2014
32643,High Springs,FL,29.841,-82.6156
32644,Chiefland,FL,29.4602,-82.8553
32648,Horseshoe Beach,FL,29.4869,-83.2616
32653,Gainesville,FL,29.7728,-82.3782
32654,Island Grove,FL,29.4536,-82.1065
32655,High Springs,FL,29.8175,-82.6006
32656,Keystone Heights,FL,29.7976,-81.9899
32658,La Crosse,FL,29.8433,-82.4048
32662,Lochloosa,FL,29.5116,-82.1004
32663,Lowell,FL,29.3424,-82.2126
32664,Mc Intosh,FL,29.438,-82.2295
32666,Melrose,FL,29.7325,-82.0279
32667,Micanopy,FL,29.5122,-82.3053
32668,Morriston,FL,29.2813,-82.4917
32669,Newberry,FL,29.6609,-82.5852
32680,Old Town,FL,29.6699,-83.005
32681,Orange Lake,FL,29.4236,-82.2168
32683,Otter Creek,FL,29.3109,-82.7945
32686,Reddick,FL,29.3754,-82.244
32692,Suwannee,FL,29.3295,-83.14
32693,Trenton,FL,29.6133,-82.8176
32694,Waldo,FL,29.7871,-82.1608
32696,Williston,FL,29.3977,-82.4856
32697,Worthington Springs,FL,29.9315,-82.4255
32701,Altamonte Springs,FL,28.6666,-81.365
32702,Altoona,FL,29.0219,-81.6323
32703,Apopka,FL,28.6354,-81.4888
32704,Apopka,FL,28.6762,-81.5119
32706,Cassadaga,FL,28.9664,-81.2371
32707,Casselberry,FL,28.6617,-81.3122
32708,Winter Springs,FL,28.6831,-81.2814
32709,Christmas,FL,28.5462,-81.0116
32710,Clarcona,FL,28.6128,-81.4987
32712,Apopka,FL,28.712,-81.5136
32713,Debary,FL,28.8846,-81.3065
32714,Altamonte Springs,FL,28.6625,-81.4117
32715,Altamonte Springs,FL,28.6611,-81.3656
32716,Altamonte Springs,FL,28.7448,-81.2233
32720,Deland,FL,29.0266,-81.3349
32721,Deland,FL,28.9973,-81.2995
32722,Glenwood,FL,29.0861,-81.3542
32723,Deland,FL,29.0275,-81.3068
32724,Deland,FL,29.0422,-81.2863
32725,Deltona,FL,28.8989,-81.2473
32726,Eustis,FL,28.855,-81.6789
32727,Eustis,FL,28.8555,-81.6741
32728,Deltona,FL,29.0227,-81.1722
32730,Casselberry,FL,28.6513,-81.3418
32732,Geneva,FL,28.7503,-81.1114
32733,Goldenrod,FL,28.6133,-81.2581
32735,Grand Island,FL,28.8866,-81.7391
32736,Eustis,FL,28.9102,-81.5235
32738,Deltona,FL,28.9093,-81.1922
32739,Deltona,FL,29.0227,-81.1722
32744,Lake Helen,FL,28.9806,-81.2334
32745,Mid Florida,FL,28.7676,-81.3522
32746,Lake Mary,FL,28.7577,-81.3508
32747,Lake Monroe,FL,28.8272,-81.3329
32750,Longwood,FL,28.712,-81.3552
32751,Maitland,FL,28.6255,-81.3646
32752,Longwood,FL,28.7448,-81.2233
32753,Debary,FL,28.883,-81.3087
32754,Mims,FL,28.6974,-80.8663
32756,Mount Dora,FL,28.8111,-81.6536
32757,Mount Dora,FL,28.774,-81.6439
32759,Oak Hill,FL,28.87,-80.8551
32762,Oviedo,FL,28.7448,-81.2233
32763,Orange City,FL,28.9453,-81.2995
32764,Osteen,FL,28.8426,-81.1562
32765,Oviedo,FL,28.6513,-81.2066
32766,Oviedo,FL,28.6607,-81.1134
32767,Paisley,FL,28.9993,-81.503
32768,Plymouth,FL,28.6985,-81.5698
32771,Sanford,FL,28.8013,-81.285
32772,Sanford,FL,28.8072,-81.2502
32773,Sanford,FL,28.7644,-81.282
32774,Orange City,FL,28.9489,-81.2987
32775,Scottsmoor,FL,28.7702,-80.872
32776,Sorrento,FL,28.8035,-81.5323
32777,Tangerine,FL,28.765,-81.6306
32778,Tavares,FL,28.801,-81.734
32779,Longwood,FL,28.7168,-81.4126
32780,Titusville,FL,28.5697,-80.8191
32781,Titusville,FL,28.6122,-80.8076
32784,Umatilla,FL,28.9254,-81.6801
32789,Winter Park,FL,28.5978,-81.3534
32790,Winter Park,FL,28.5663,-81.2608
32791,Longwood,FL,28.7448,-81.2233
32792,Winter Park,FL,28.5974,-81.3036
32793,Winter Park,FL,28.5663,-81.2608
32794,Maitland,FL,28.6278,-81.3631
32795,Lake Mary,FL,28.7448,-81.2233
32796,Titusville,FL,28.6271,-80.8429
32798,Zellwood,FL,28.7194,-81.5762
32799,Mid Florida,FL,28.7448,-81.2233
32801,Orlando,FL,28.5399,-81.3727
32802,Orlando,FL,28.5383,-81.3792
32803,Orlando,FL,28.5559,-81.3535
32804,Orlando,FL,28.5754,-81.3955
32805,Orlando,FL,28.5302,-81.4045
32806,Orlando,FL,28.514,-81.357
32807,Orlando,FL,28.5515,-81.3051
32808,Orlando,FL,28.5803,-81.4396
32809,Orlando,FL,28.4637,-81.3948
32810,Orlando,FL,28.6214,-81.4294
32811,Orlando,FL,28.5163,-81.4516
32812,Orlando,FL,28.4998,-81.3288
32814,Orlando,FL,28.5702,-81.3265
32815,Orlando,FL,28.3067,-80.6862
32816,Orlando,FL,28.5663,-81.2608
32817,Orlando,FL,28.5891,-81.2277
32818,Orlando,FL,28.5801,-81.4846
32819,Orlando,FL,28.4522,-81.4678
32820,Orlando,FL,28.5725,-81.1219
32821,Orlando,FL,28.3957,-81.4666
32822,Orlando,FL,28.4944,-81.2902
32824,Orlando,FL,28.3932,-81.3622
32825,Orlando,FL,28.5469,-81.2571
32826,Orlando,FL,28.5826,-81.1907
32827,Orlando,FL,28.4317,-81.343
32828,Orlando,FL,28.5523,-81.1795
32829,Orlando,FL,28.4671,-81.2417
32830,Orlando,FL,28.3822,-81.569
32831,Orlando,FL,28.4656,-81.151
32832,Orlando,FL,28.3774,-81.1888
32833,Orlando,FL,28.5088,-81.0703
32834,Orlando,FL,28.5663,-81.2608
32835,Orlando,FL,28.5289,-81.4787
32836,Orlando,FL,28.4115,-81.525
32837,Orlando,FL,28.3949,-81.4179
32839,Orlando,FL,28.4871,-81.4082
32853,Orlando,FL,28.5663,-81.2608
32855,Orlando,FL,28.5383,-81.3792
32856,Orlando,FL,28.5484,-81.4201
32857,Orlando,FL,28.5663,-81.2608
32859,Orlando,FL,28.4429,-81.4026
32860,Orlando,FL,28.5663,-81.2608
32862,Orlando,FL,28.5383,-81.3792
32867,Orlando,FL,28.5663,-81.2608
32872,Orlando,FL,28.5383,-81.3792
32877,Orlando,FL,28.5663,-81.2608
32885,Orlando,FL,28.5456,-81.3782
32886,Orlando,FL,28.5383,-81.3792
32887,Orlando,FL,28.5663,-81.2608
32896,Orlando,FL,28.5419,-81.3791
32897,Orlando,FL,28.5383,-81.3792
32899,Orlando,FL,28.3067,-80.6862
32901,Melbourne,FL,28.0691,-80.62
32902,Melbourne,FL,28.0836,-80.6081
32903,Indialantic,FL,28.1091,-80.5787
32904,Melbourne,FL,28.0673,-80.678
32905,Palm Bay,FL,28.0313,-80.5995
32906,Palm Bay,FL,28.0671,-80.6503
32907,Palm Bay,FL,28.0168,-80.6739
32908,Palm Bay,FL,27.9816,-80.6894
32909,Palm Bay,FL,27.9694,-80.6473
32910,Palm Bay,FL,28.0345,-80.5887
32912,Melbourne,FL,28.0836,-80.6081
32920,Cape Canaveral,FL,28.3903,-80.6043
32922,Cocoa,FL,28.3672,-80.7465
32923,Cocoa,FL,28.4275,-80.829
32924,Cocoa,FL,28.3067,-80.6862
32925,Patrick Afb,FL,28.1743,-80.584
32926,Cocoa,FL,28.391,-80.787
32927,Cocoa,FL,28.4566,-80.7978
32931,Cocoa Beach,FL,28.3325,-80.6121
32932,Cocoa Beach,FL,28.3206,-80.6092
32934,Melbourne,FL,28.1331,-80.7112
32935,Melbourne,FL,28.1384,-80.6524
32936,Melbourne,FL,28.0836,-80.6081
32937,Satellite Beach,FL,28.178,-80.602
32940,Melbourne,FL,28.21129,-80.78752
32941,Melbourne,FL,27.9246,-80.5235
32948,Fellsmere,FL,27.88946,-80.73348
32949,Grant,FL,27.9289,-80.5264
32950,Malabar,FL,27.9761,-80.5788
32951,Melbourne Beach,FL,28.0219,-80.5389
32952,Merritt Island,FL,28.2764,-80.6568
32953,Merritt Island,FL,28.3888,-80.7301
32954,Merritt Island,FL,28.5392,-80.672
32955,Rockledge,FL,28.3134,-80.7319
32956,Rockledge,FL,28.3298,-80.7323
32957,Roseland,FL,27.8359,-80.4931
32958,Sebastian,FL,27.7901,-80.4784
32959,Sharpes,FL,28.3067,-80.6862
32960,Vero Beach,FL,27.633,-80.4031
32961,Vero Beach,FL,27.6175,-80.4231
32962,Vero Beach,FL,27.5885,-80.3923
32963,Vero Beach,FL,27.6898,-80.3757
32964,Vero Beach,FL,27.6386,-80.3973
32966,Vero Beach,FL,27.67799,-80.69047
32967,Vero Beach,FL,27.6972,-80.4416
32968,Vero Beach,FL,27.5999,-80.4382
32969,Vero Beach,FL,27.709,-80.5726
32970,Wabasso,FL,27.7484,-80.4362
32971,Winter Beach,FL,27.7192,-80.4206
32976,Sebastian,FL,27.8679,-80.5416
32978,Sebastian,FL,27.709,-80.5726
33001,Long Key,FL,24.8306,-80.8049
33002,Hialeah,FL,25.8576,-80.2781
33004,Dania,FL,26.0476,-80.1447
33008,Hallandale,FL,25.9812,-80.1484
33009,Hallandale,FL,25.985,-80.1407
33010,Hialeah,FL,25.8325,-80.2808
33011,Hialeah,FL,25.8576,-80.2781
33012,Hialeah,FL,25.8654,-80.3059
33013,Hialeah,FL,25.8594,-80.2725
33014,Hialeah,FL,25.8963,-80.3063
33015,Hialeah,FL,25.9388,-80.3165
33016,Hialeah,FL,25.8803,-80.3368
