sequence,zip,lat,lon,state
28620,44699,40.2797,-81.2919,OH
28621,44679,40.3234,-81.3084,OH
28622,44621,40.4089,-81.3203,OH
28623,44683,40.3905,-81.3374,OH
28624,44629,40.3721,-81.4059,OH
28625,44682,40.3959,-81.4069,OH
28626,44653,40.438,-81.3729,OH
28627,44663,40.4845,-81.4358,OH
28628,44622,40.5343,-81.4763,OH
28629,44680,40.6003,-81.5366,OH
28630,44624,40.589,-81.6058,OH
28631,44689,40.6567,-81.6352,OH
28632,44608,40.6562,-81.5851,OH
28633,44613,40.7142,-81.5957,OH
28634,44662,40.7204,-81.5338,OH
28635,44647,40.7959,-81.5533,OH
28636,44646,40.8116,-81.4973,OH
28637,44718,40.8465,-81.4408,OH
28638,44720,40.8956,-81.433,OH
28639,44767,40.8957,-81.4246,OH
28640,44630,40.9295,-81.4001,OH
28641,44685,40.9637,-81.4211,OH
28642,44232,40.9325,-81.462,OH
28643,44319,40.9791,-81.5347,OH
28644,44216,40.9391,-81.5871,OH
28645,44614,40.8887,-81.5773,OH
28646,44666,40.8387,-81.6299,OH
28647,44618,40.7793,-81.7008,OH
28648,44636,40.7384,-81.7428,OH
28649,44659,40.6949,-81.7026,OH
28650,44690,40.6164,-81.6951,OH
28651,44660,40.6223,-81.7825,OH
28652,44610,40.5612,-81.7943,OH
28653,44654,40.5567,-81.8324,OH
28654,44617,40.5071,-81.7829,OH
28655,44687,40.5516,-81.7284,OH
28656,44681,40.5148,-81.6604,OH
28657,43804,40.4476,-81.6792,OH
28658,43803,40.3572,-81.6436,OH
28659,43840,40.4052,-81.589,OH
28660,43837,40.3404,-81.5215,OH
28661,43832,40.2739,-81.594,OH
28662,43749,40.1589,-81.549,OH
28663,43836,40.2087,-81.7197,OH
28664,43845,40.2718,-81.7361,OH
28665,43824,40.3711,-81.7623,OH
28666,43828,40.3513,-81.8736,OH
28667,43812,40.2754,-81.866,OH
28668,43811,40.1804,-81.8951,OH
28669,43802,40.0793,-81.8718,OH
28670,43821,40.1069,-81.9998,OH
28671,43842,40.1412,-82.0099,OH
28672,43822,40.1316,-82.1293,OH
28673,43830,40.0386,-82.0998,OH
28674,43701,39.9274,-82.0041,OH
28675,43702,39.9612,-81.9625,OH
28676,43734,39.8778,-81.9117,OH
28677,43771,39.8458,-81.9175,OH
28678,43720,39.8,-81.891,OH
28679,43727,39.8897,-81.8301,OH
28680,43767,39.9934,-81.8024,OH
28681,43762,40.0088,-81.7387,OH
28682,43725,40.027,-81.582,OH
28683,43723,39.9623,-81.5485,OH
28684,43722,39.9159,-81.5201,OH
28685,43733,39.9236,-81.543,OH
28686,43772,39.9095,-81.558,OH
28687,43732,39.8741,-81.6259,OH
28688,43711,39.8276,-81.5549,OH
28689,43717,39.7906,-81.5562,OH
28690,43724,39.7467,-81.5153,OH
28691,45727,39.6526,-81.4672,OH
28692,45746,39.6204,-81.4471,OH
28693,45745,39.5611,-81.3968,OH
28694,45788,39.5136,-81.3668,OH
28695,45789,39.5428,-81.284,OH
28696,45773,39.4585,-81.2673,OH
28697,26134,39.3795,-81.2584,WV
28698,45768,39.3971,-81.2402,OH
28699,26170,39.386,-81.1725,WV
28700,26346,39.2969,-81.0621,WV
28701,26415,39.2791,-81.0019,WV
28702,26337,39.2325,-81.1554,WV
28703,26161,39.1741,-81.2406,WV
28704,26148,39.0806,-81.1776,WV
28705,26138,39.0338,-81.1775,WV
28706,26136,38.9719,-81.136,WV
28707,26147,38.9324,-81.0763,WV
28708,26137,38.9854,-81.0721,WV
28709,26178,39.0671,-81.062,WV
28710,26362,39.1453,-81.0341,WV
28711,26421,39.19,-80.9347,WV
28712,26327,39.1365,-80.9337,WV
28713,26325,39.0864,-80.8837,WV
28714,26342,39.0301,-80.8498,WV
28715,26443,39.0839,-80.7549,WV
28716,26321,39.0425,-80.6882,WV
28717,26338,39.0893,-80.5915,WV
28718,26411,39.1899,-80.7076,WV
28719,26436,39.2893,-80.7343,WV
28720,26456,39.2762,-80.7911,WV
28721,26434,39.4506,-80.8701,WV
28722,26320,39.4506,-80.8701,WV
28723,26149,39.4942,-80.9076,WV
28724,26146,39.4961,-81.0572,WV
28725,45767,39.5288,-81.094,OH
28726,26175,39.5584,-80.9818,WV
28727,26159,39.6044,-80.9265,WV
28728,43946,39.6526,-80.9243,OH
28729,43931,39.6673,-80.872,OH
28730,26155,39.6588,-80.8565,WV
28731,26055,39.7207,-80.7618,WV
28732,26167,39.5836,-80.7516,WV
28733,26162,39.5755,-80.6667,WV
28734,26419,39.5755,-80.6667,WV
28735,26561,39.5755,-80.6667,WV
28736,26377,39.5416,-80.6437,WV
28737,26437,39.5134,-80.5582,WV
28738,26348,39.4693,-80.5258,WV
28739,26448,39.4117,-80.4865,WV
28740,26339,39.4125,-80.6352,WV
28741,26426,39.2948,-80.5898,WV
28742,26422,39.2884,-80.4348,WV
28743,26306,39.2852,-80.3853,WV
28744,26463,39.2852,-80.3853,WV
28745,26451,39.1996,-80.4026,WV
28746,26385,39.1725,-80.3777,WV
28747,26378,39.11,-80.4311,WV
28748,26452,39.0411,-80.4737,WV
28749,26372,38.9726,-80.3656,WV
28750,26201,38.9755,-80.2407,WV
28751,26229,38.8993,-80.2269,WV
28752,26237,38.8564,-80.158,WV
28753,26224,38.7713,-80.1382,WV
28754,26236,38.754,-80.2365,WV
28755,26230,38.6551,-80.2117,WV
28756,26282,38.5517,-80.1224,WV
28757,26294,38.5315,-80.0343,WV
28758,26273,38.6784,-79.9775,WV
28759,26280,38.7325,-79.9786,WV
28760,26278,38.8765,-79.9831,WV
28761,26257,38.9144,-79.9767,WV
28762,26285,38.9318,-79.9656,WV
28763,26275,38.9784,-79.9494,WV
28764,26250,39.0244,-79.9495,WV
28765,26238,39.1251,-80.018,WV
28766,26349,39.1251,-80.018,WV
28767,26416,39.1613,-80.0492,WV
28768,26405,39.2234,-79.9017,WV
28769,26440,39.3329,-79.9096,WV
28770,26354,39.3414,-80.0285,WV
28771,26435,39.2668,-80.0934,WV
28772,26347,39.2665,-80.132,WV
28773,26424,39.2687,-80.1629,WV
28774,26330,39.2954,-80.2427,WV
28775,26323,39.2587,-80.2875,WV
28776,26408,39.2107,-80.2899,WV
28777,26302,39.2677,-80.3077,WV
28778,26301,39.2874,-80.3419,WV
28779,26369,39.3312,-80.3325,WV
28780,26438,39.3465,-80.3206,WV
28781,26404,39.3518,-80.3187,WV
28782,26386,39.3781,-80.3676,WV
28783,26366,39.3812,-80.3359,WV
28784,26361,39.3687,-80.3179,WV
28785,26431,39.3888,-80.2834,WV
28786,26568,39.4209,-80.2779,WV
28787,26591,39.4522,-80.2905,WV
28788,26572,39.4798,-80.3098,WV
28789,26582,39.522,-80.3552,WV
28790,26587,39.5225,-80.2957,WV
28791,26563,39.4782,-80.272,WV
28792,26576,39.4877,-80.2666,WV
28793,26571,39.5029,-80.2566,WV
28794,26566,39.5143,-80.2185,WV
28795,26554,39.4941,-80.2213,WV
28796,26578,39.4466,-80.1762,WV
28797,26559,39.5052,-80.1725,WV
28798,26586,39.5191,-80.0897,WV
28799,26544,39.5785,-80.093,WV
28800,26504,39.5785,-80.093,WV
28801,26588,39.5568,-80.1417,WV
28802,26560,39.544,-80.1423,WV
28803,26574,39.5587,-80.1805,WV
28804,26570,39.6103,-80.2529,WV
28805,26590,39.6735,-80.3183,WV
28806,15316,39.7245,-80.2537,PA
28807,26521,39.7142,-80.2265,WV
28808,15362,39.7447,-80.2145,PA
28809,15353,39.8706,-80.2113,PA
28810,15370,39.8917,-80.1795,PA
28811,15346,39.9354,-80.0753,PA
28812,15344,39.9334,-80.0503,PA
28813,15322,39.9667,-80.0452,PA
28814,15333,40.0237,-80.0309,PA
28815,15313,40.0655,-80.0221,PA
28816,15358,40.0563,-79.9926,PA
28817,15427,40.0743,-79.967,PA
28818,15331,40.1073,-80.0204,PA
28819,15314,40.1187,-80.007,PA
28820,15366,40.1562,-79.9742,PA
28821,15067,40.2066,-79.9534,PA
28822,15063,40.1937,-79.9241,PA
28823,15022,40.1404,-79.92,PA
28824,15062,40.1524,-79.8835,PA
28825,15033,40.1768,-79.8619,PA
28826,15087,40.1851,-79.8487,PA
28827,15012,40.1588,-79.8122,PA
28828,15072,40.1393,-79.8562,PA
28829,15432,40.1151,-79.8627,PA
28830,15412,40.0959,-79.8499,PA
28831,15438,40.0988,-79.8366,PA
28832,15483,40.0826,-79.8501,PA
28833,15477,40.0787,-79.8656,PA
28834,15434,40.0797,-79.8758,PA
28835,15423,40.0973,-79.8839,PA
28836,15466,40.0751,-79.8943,PA
28837,15419,40.0625,-79.8953,PA
28838,15417,40.0237,-79.8839,PA
28839,15444,40.012,-79.9088,PA
28840,15429,40.0081,-79.9392,PA
28841,15433,39.9822,-79.9664,PA
28842,15450,39.9983,-79.9754,PA
28843,15368,40.0144,-79.9889,PA
28844,15348,39.9867,-79.9937,PA
28845,15357,39.944,-79.9857,PA
28846,15325,39.9502,-79.9676,PA
28847,15447,39.946,-79.9393,PA
28848,15320,39.8825,-79.971,PA
28849,15410,39.8965,-79.922,PA
28850,15351,39.8779,-79.9258,PA
28851,15476,39.8697,-79.9206,PA
28852,15461,39.8424,-79.9003,PA
28853,15454,39.8615,-79.8701,PA
28854,15458,39.8882,-79.8694,PA
28855,15463,39.8825,-79.8336,PA
28856,15468,39.9242,-79.8356,PA
28857,15435,39.9434,-79.8495,PA
28858,15443,39.9317,-79.8825,PA
28859,15420,39.9567,-79.8662,PA
28860,15475,39.9626,-79.8767,PA
28861,15413,39.9868,-79.8637,PA
28862,15415,39.9808,-79.8504,PA
28863,15442,40.0084,-79.8404,PA
28864,15422,39.9812,-79.8116,PA
28865,15449,39.9636,-79.7853,PA
28866,15488,39.9763,-79.7689,PA
28867,15480,39.9961,-79.7678,PA
28868,15473,40.0646,-79.7756,PA
28869,15482,40.0651,-79.769,PA
28870,15492,40.1194,-79.7623,PA
28871,15448,40.1331,-79.7417,PA
28872,15479,40.1553,-79.7381,PA
28873,15695,40.1962,-79.6942,PA
28874,15698,40.2155,-79.6849,PA
28875,15663,40.2467,-79.676,PA
28876,15617,40.268,-79.6591,PA
28877,15625,40.2665,-79.6787,PA
28878,15691,40.294,-79.6866,PA
28879,15692,40.3294,-79.6806,PA
28880,15665,40.334,-79.67,PA
28881,15611,40.3126,-79.6565,PA
28882,15675,40.3301,-79.6413,PA
28883,15664,40.3108,-79.6172,PA
28884,15634,40.3239,-79.6049,PA
28885,15644,40.3295,-79.6144,PA
28886,15623,40.3692,-79.619,PA
28887,15636,40.366,-79.6565,PA
28888,15085,40.3857,-79.7223,PA
28889,15615,40.3578,-79.735,PA
28890,15647,40.3453,-79.7264,PA
28891,15642,40.3191,-79.7205,PA
28892,15678,40.2872,-79.7262,PA
28893,15637,40.2455,-79.7172,PA
28894,15640,40.2251,-79.7328,PA
28895,15089,40.2075,-79.758,PA
28896,15660,40.2459,-79.7709,PA
28897,15083,40.2382,-79.7922,PA
28898,15018,40.2773,-79.7992,PA
28899,15135,40.3016,-79.8154,PA
28900,15037,40.2656,-79.8568,PA
28901,15088,40.2716,-79.8966,PA
28902,15038,40.2521,-79.9252,PA
28903,15020,40.2373,-79.9506,PA
28904,15332,40.2593,-79.9753,PA
28905,15336,40.2601,-79.9927,PA
28906,15129,40.2932,-79.996,PA
28907,15236,40.3351,-79.9832,PA
28908,15025,40.3243,-79.9317,PA
28909,15045,40.326,-79.8883,PA
28910,15133,40.3328,-79.8668,PA
28911,15034,40.3527,-79.8895,PA
28912,15122,40.3634,-79.8664,PA
28913,15110,40.3704,-79.8522,PA
28914,15132,40.3417,-79.8452,PA
28915,15131,40.336,-79.8002,PA
28916,15137,40.3762,-79.8124,PA
28917,15035,40.3839,-79.8079,PA
28918,15148,40.3934,-79.7951,PA
28919,15140,40.4048,-79.777,PA
28920,15146,40.429,-79.7623,PA
28921,15239,40.4837,-79.7381,PA
28922,15668,40.4467,-79.6842,PA
28923,15632,40.4252,-79.611,PA
28924,15626,40.4139,-79.5764,PA
28925,15684,40.4653,-79.5067,PA
28926,15680,40.5189,-79.4959,PA
28927,15618,40.5221,-79.4853,PA
28928,15686,40.6153,-79.4545,PA
28929,15690,40.6418,-79.5399,PA
28930,15629,40.598,-79.5624,PA
28931,15673,40.593,-79.5581,PA
28932,15613,40.5565,-79.5772,PA
28933,15641,40.6311,-79.5899,PA
28934,15656,40.6344,-79.6201,PA
28935,15682,40.6845,-79.6617,PA
28936,16229,40.7033,-79.663,PA
28937,16055,40.7143,-79.7424,PA
28938,15065,40.6421,-79.7273,PA
28939,15014,40.6082,-79.7414,PA
28940,15068,40.5616,-79.7129,PA
28941,15069,40.5698,-79.7648,PA
28942,15144,40.544,-79.7844,PA
28943,15049,40.5574,-79.8051,PA
28944,15030,40.5821,-79.7818,PA
28945,15084,40.6187,-79.7852,PA
28946,15076,40.6073,-79.8347,PA
28947,15032,40.6423,-79.8509,PA
28948,15006,40.6312,-79.8814,PA
28949,16059,40.7018,-79.9235,PA
28950,15007,40.6478,-79.931,PA
28951,15044,40.6252,-79.9443,PA
28952,15101,40.57,-79.9665,PA
28953,15116,40.5375,-79.9644,PA
28954,15223,40.5051,-79.9528,PA
28955,15209,40.4999,-79.9739,PA
28956,15201,40.4752,-79.9528,PA
28957,15224,40.4642,-79.9448,PA
28958,15213,40.444,-79.9552,PA
28959,15260,40.4432,-79.9531,PA
28960,15289,40.4446,-79.9451,PA
28961,15232,40.4525,-79.9319,PA
28962,15217,40.4308,-79.9205,PA
28963,15208,40.4532,-79.8995,PA
28964,15206,40.4723,-79.9132,PA
28965,15215,40.5048,-79.9138,PA
28966,15238,40.5346,-79.8805,PA
28967,15051,40.5695,-79.8637,PA
28968,15024,40.5681,-79.841,PA
28969,15139,40.5196,-79.8369,PA
28970,15147,40.4927,-79.8345,PA
28971,15235,40.4598,-79.8224,PA
28972,15145,40.4113,-79.822,PA
28973,15112,40.4036,-79.8389,PA
28974,15104,40.4038,-79.8625,PA
28975,15221,40.4346,-79.8655,PA
28976,15218,40.4237,-79.89,PA
28977,15120,40.3926,-79.9052,PA
28978,15207,40.4003,-79.9338,PA
28979,15227,40.3805,-79.9667,PA
28980,15210,40.4072,-79.9839,PA
28981,15203,40.4254,-79.9799,PA
28982,15219,40.4423,-79.983,PA
28983,15222,40.4477,-79.9933,PA
28984,15295,40.463,-80.0108,PA
28985,15214,40.4865,-80.014,PA
28986,15233,40.4608,-80.0348,PA
28987,15028,40.4344,-80.0248,PA
28988,15047,40.4344,-80.0248,PA
28989,15134,40.4344,-80.0248,PA
28990,15091,40.4344,-80.0248,PA
28991,15075,40.4344,-80.0248,PA
28992,15231,40.4344,-80.0248,PA
28993,15290,40.4344,-80.0248,PA
28994,15211,40.4295,-80.0144,PA
28995,15226,40.4001,-80.0161,PA
28996,15234,40.3688,-80.0224,PA
28997,15228,40.3696,-80.0439,PA
28998,15243,40.3748,-80.0731,PA
28999,15216,40.4001,-80.0462,PA
29000,15220,40.4181,-80.0526,PA
29001,15212,40.4282,-80.075,PA
29002,15204,40.4554,-80.0644,PA
29003,15136,40.4717,-80.0876,PA
29004,15205,40.4322,-80.1021,PA
29005,15106,40.4029,-80.0915,PA
29006,15142,40.3847,-80.1209,PA
29007,15017,40.3472,-80.1153,PA
29008,15064,40.3542,-80.1398,PA
29009,15031,40.3547,-80.1669,PA
29010,15082,40.3863,-80.2083,PA
29011,15071,40.4033,-80.1842,PA
29012,15275,40.4495,-80.1795,PA
29013,15108,40.5,-80.1996,PA
29014,15126,40.4584,-80.2649,PA
29015,15026,40.5131,-80.3423,PA
29016,15001,40.5921,-80.3197,PA
29017,15077,40.6025,-80.3863,PA
29018,15050,40.5622,-80.4388,PA
29019,15043,40.5743,-80.49,PA
29020,15059,40.6793,-80.4908,PA
29021,15052,40.6671,-80.4151,PA
29022,15009,40.6972,-80.3365,PA
29023,15066,40.7393,-80.2972,PA
29024,15074,40.7157,-80.2603,PA
29025,15061,40.6718,-80.2917,PA
29026,15027,40.6649,-80.2349,PA
29027,15042,40.683,-80.2147,PA
29028,15005,40.6416,-80.1985,PA
29029,15003,40.6005,-80.2105,PA
29030,15081,40.5763,-80.2383,PA
29031,15046,40.5563,-80.2286,PA
29032,15056,40.5662,-80.2099,PA
29033,15143,40.557,-80.1578,PA
29034,15225,40.5051,-80.1155,PA
29035,15202,40.5053,-80.0685,PA
29036,15229,40.5203,-80.037,PA
29037,15237,40.5488,-80.0474,PA
29038,15090,40.612,-80.0649,PA
29039,15015,40.6372,-80.0811,PA
29040,15096,40.6534,-80.0795,PA
29041,16046,40.7005,-80.0358,PA
29042,16024,40.7406,-80.0364,PA
29043,16066,40.7097,-80.1046,PA
29044,16063,40.7609,-80.1094,PA
29045,16033,40.7808,-80.0592,PA
29046,16027,40.8178,-80.0142,PA
29047,16053,40.81,-79.977,PA
29048,16052,40.9049,-80.0679,PA
29049,16051,40.9468,-80.139,PA
29050,16037,40.8496,-80.1381,PA
29051,16123,40.8125,-80.2073,PA
29052,16117,40.8729,-80.2559,PA
29053,16136,40.8348,-80.328,PA
29054,15010,40.7687,-80.3592,PA
29055,16115,40.7968,-80.4556,PA
29056,16120,40.8721,-80.4612,PA
29057,16141,40.8569,-80.3939,PA
29058,16157,40.8819,-80.3392,PA
29059,16160,40.9301,-80.3611,PA
29060,16102,40.9677,-80.3907,PA
29061,16101,40.9922,-80.3284,PA
29062,16108,40.9897,-80.3084,PA
29063,16140,40.9897,-80.3084,PA
29064,16105,41.0241,-80.3454,PA
29065,16172,41.12,-80.3332,PA
29066,16142,41.1382,-80.3245,PA
29067,16156,41.0938,-80.2441,PA
29068,16137,41.2325,-80.234,PA
29069,16124,41.3241,-80.2699,PA
29070,16114,41.3931,-80.1837,PA
29071,16130,41.4432,-80.2153,PA
29072,16151,41.4435,-80.2055,PA
29073,16314,41.5205,-80.0573,PA
29074,16311,41.4815,-80.0203,PA
29075,16362,41.4798,-79.9403,PA
29076,16317,41.498,-79.8757,PA
29077,16323,41.4048,-79.8309,PA
29078,16342,41.3583,-79.9346,PA
29079,16145,41.3383,-80.0497,PA
29080,16153,41.3439,-80.0976,PA
29081,16133,41.2801,-80.1037,PA
29082,16127,41.1607,-80.0841,PA
29083,16057,41.0454,-80.0468,PA
29084,16035,41.1068,-80.007,PA
29085,16038,41.1631,-79.9796,PA
29086,16372,41.2002,-79.8734,PA
29087,16020,41.1092,-79.9047,PA
29088,16061,41.0026,-79.8751,PA
29089,16039,40.9211,-79.9276,PA
29090,16021,40.9211,-79.9276,PA
29091,16001,40.8859,-79.934,PA
29092,16045,40.8528,-79.9167,PA
29093,16029,40.8778,-79.8464,PA
29094,16002,40.8409,-79.8592,PA
29095,16056,40.7361,-79.8352,PA
29096,16023,40.7924,-79.76,PA
29097,16034,40.8555,-79.7372,PA
29098,16025,40.9458,-79.7462,PA
29099,16041,41.0022,-79.716,PA
29100,16028,40.9744,-79.6302,PA
29101,16218,40.923,-79.5946,PA
29102,16262,40.8378,-79.6298,PA
29103,16212,40.7539,-79.5798,PA
29104,16228,40.7608,-79.5358,PA
29105,16226,40.7384,-79.5122,PA
29106,16236,40.7818,-79.5218,PA
29107,16238,40.7863,-79.5213,PA
29108,16201,40.8155,-79.5107,PA
29109,16244,40.8478,-79.4516,PA
29110,16223,40.8478,-79.4516,PA
29111,16261,40.8478,-79.4516,PA
29112,16210,40.9049,-79.5074,PA
29113,16259,40.9419,-79.4499,PA
29114,16248,41.0411,-79.5017,PA
29115,16255,41.1139,-79.4805,PA
29116,16213,41.1259,-79.5584,PA
29117,16054,41.1617,-79.6528,PA
29118,16036,41.1431,-79.6798,PA
29119,16049,41.1009,-79.6889,PA
29120,16022,41.0571,-79.7291,PA
29121,16050,41.0442,-79.7711,PA
29122,16048,41.0472,-79.8089,PA
29123,16040,41.1009,-79.8215,PA
29124,16030,41.1348,-79.7981,PA
29125,16373,41.2028,-79.747,PA
29126,16374,41.2848,-79.7393,PA
29127,16343,41.411,-79.7493,PA
29128,16344,41.4717,-79.6881,PA
29129,16301,41.4319,-79.6916,PA
29130,16346,41.3744,-79.6759,PA
29131,16319,41.3197,-79.6317,PA
29132,16331,41.2926,-79.5655,PA
29133,16232,41.2245,-79.5194,PA
29134,16221,41.2023,-79.4538,PA
29135,16257,41.2023,-79.4538,PA
29136,16234,41.2023,-79.4538,PA
29137,16361,41.2023,-79.4538,PA
29138,16375,41.2023,-79.4538,PA
29139,16058,41.2023,-79.4538,PA
29140,16254,41.2475,-79.4332,PA
29141,16214,41.2123,-79.3773,PA
29142,16258,41.1955,-79.3082,PA
29143,16225,41.2665,-79.2425,PA
29144,16217,41.3384,-79.1971,PA
29145,15828,41.3233,-79.1466,PA
29146,15860,41.3099,-79.054,PA
29147,16239,41.4622,-79.1306,PA
29148,16260,41.3957,-79.2266,PA
29149,16220,41.3898,-79.2709,PA
29150,16233,41.3671,-79.3022,PA
29151,16235,41.3124,-79.3754,PA
29152,16334,41.3261,-79.4459,PA
29153,16364,41.3761,-79.5048,PA
29154,16326,41.3717,-79.4134,PA
29155,16332,41.3789,-79.3715,PA
29156,16353,41.5116,-79.3663,PA
29157,16370,41.5687,-79.4081,PA
29158,16321,41.584,-79.4017,PA
29159,16322,41.5895,-79.385,PA
29160,16351,41.703,-79.3752,PA
29161,16329,41.8117,-79.2643,PA
29162,16369,41.8117,-79.2643,PA
29163,16371,41.8537,-79.3187,PA
29164,16312,41.9358,-79.3097,PA
29165,16350,41.9475,-79.3186,PA
29166,16340,41.8366,-79.4196,PA
29167,16416,41.8188,-79.4463,PA
29168,16420,41.6963,-79.5473,PA
29169,16341,41.5867,-79.5685,PA
29170,16354,41.6382,-79.6855,PA
29171,16434,41.7936,-79.6849,PA
29172,16432,41.7776,-79.8028,PA
29173,16404,41.7243,-79.79,PA
29174,16360,41.6856,-79.8767,PA
29175,16327,41.6333,-79.9714,PA
29176,16328,41.6661,-80.0658,PA
29177,16335,41.6338,-80.1488,PA
29178,16388,41.6596,-80.1576,PA
29179,16433,41.7268,-80.1479,PA
29180,16440,41.764,-80.0982,PA
29181,16403,41.8034,-80.0594,PA
29182,16444,41.8707,-80.1218,PA
29183,16412,41.8756,-80.1356,PA
29184,16426,41.999,-80.1473,PA
29185,16506,42.0738,-80.1484,PA
29186,16505,42.1109,-80.1534,PA
29187,16502,42.1133,-80.0976,PA
29188,16508,42.0976,-80.0935,PA
29189,16509,42.0763,-80.0668,PA
29190,16504,42.1108,-80.0521,PA
29191,16503,42.1265,-80.064,PA
29192,16501,42.126,-80.086,PA
29193,16507,42.1316,-80.0864,PA
29194,16565,42.1827,-80.0649,PA
29195,16511,42.1553,-80.0177,PA
29196,16563,42.1192,-79.9865,PA
29197,16510,42.1087,-79.9535,PA
29198,16421,42.1767,-79.9416,PA
29199,16428,42.2008,-79.8332,PA
29200,14775,42.2482,-79.7121,NY
29201,14781,42.1631,-79.5857,NY
29202,14724,42.0557,-79.6685,NY
29203,14736,42.1204,-79.7349,NY
29204,16442,42.0391,-79.8363,PA
29205,16441,41.9603,-79.9996,PA
29206,16427,41.8773,-79.9692,PA
29207,16438,41.8939,-79.8455,PA
29208,16413,41.9031,-79.7437,PA
29209,16407,41.9226,-79.6567,PA
29210,16405,41.9382,-79.5731,PA
29211,16436,41.92,-79.4482,PA
29212,16402,41.9701,-79.4614,PA
29213,14758,42.0126,-79.4495,NY
29214,14767,42.057,-79.4815,NY
29215,14710,42.1084,-79.4056,NY
29216,14785,42.1557,-79.4122,NY
29217,14712,42.1513,-79.3581,NY
29218,14742,42.1205,-79.3096,NY
29219,14750,42.0973,-79.3291,NY
29220,14702,42.0817,-79.2949,NY
29221,14720,42.1095,-79.2831,NY
29222,14701,42.0928,-79.244,NY
29223,14733,42.1239,-79.1895,NY
29224,14738,42.0528,-79.1318,NY
29225,16345,41.9461,-79.1271,PA
29226,16365,41.8436,-79.1726,PA
29227,16313,41.7302,-79.1719,PA
29228,16352,41.7434,-79.0528,PA
29229,16347,41.7005,-79.0348,PA
29230,16333,41.7284,-78.9434,PA
29231,16734,41.6192,-78.8394,PA
29232,16735,41.6619,-78.7978,PA
29233,15870,41.5735,-78.6823,PA
29234,15845,41.4928,-78.6783,PA
29235,16728,41.4159,-78.6651,PA
29236,15822,41.4159,-78.6651,PA
29237,15857,41.4289,-78.5505,PA
29238,15846,41.3563,-78.6015,PA
29239,15831,41.3048,-78.6213,PA
29240,15853,41.3621,-78.7262,PA
29241,15823,41.2822,-78.7128,PA
29242,15824,41.2406,-78.8116,PA
29243,15840,41.1455,-78.8128,PA
29244,15801,41.126,-78.7527,PA
29245,15848,41.0532,-78.7428,PA
29246,15866,41.0256,-78.7853,PA
29247,15865,41.0514,-78.8195,PA
29248,15863,41.0126,-78.8373,PA
29249,15715,40.9704,-78.8758,PA
29250,15730,40.9671,-78.9256,PA
29251,15767,40.9479,-78.9681,PA
29252,15781,40.9651,-78.9948,PA
29253,15764,40.9926,-79.0291,PA
29254,15711,41.0018,-78.9666,PA
29255,15851,41.0629,-78.8961,PA
29256,15733,41.1411,-78.9629,PA
29257,15847,41.0862,-79.0264,PA
29258,15825,41.1627,-79.0816,PA
29259,15829,41.1762,-79.1976,PA
29260,15864,41.1058,-79.1726,PA
29261,15784,41.0238,-79.1387,PA
29262,15776,41.0133,-79.114,PA
29263,15770,40.9997,-79.1766,PA
29264,15778,40.9684,-79.2014,PA
29265,16240,40.9906,-79.2617,PA
29266,16230,41.0178,-79.2799,PA
29267,16224,41.0429,-79.2784,PA
29268,16245,41.0076,-79.2959,PA
29269,16242,40.9999,-79.3527,PA
29270,16253,40.9548,-79.3428,PA
29271,16222,40.8741,-79.2686,PA
29272,16249,40.7885,-79.2991,PA
29273,16263,40.8001,-79.3342,PA
29274,15736,40.6922,-79.3422,PA
29275,15774,40.6388,-79.3191,PA
29276,15783,40.6026,-79.3537,PA
29277,15756,40.5684,-79.2999,PA
29278,15713,40.5698,-79.2617,PA
29279,15752,40.5412,-79.282,PA
29280,15727,40.5503,-79.3237,PA
29281,15681,40.5429,-79.3978,PA
29282,15725,40.5039,-79.3677,PA
29283,15670,40.3981,-79.3966,PA
29284,15621,40.3602,-79.4398,PA
29285,15685,40.3602,-79.4398,PA
29286,15624,40.3623,-79.4706,PA
